,genes,gene_assoc_w_other_rxns?
PA141abcpp,"frozenset({<Gene TGME49_269000-t26_1-p1 at 0x2b999f135710>, <Gene TGME49_260310-t26_1-p1 at 0x2b999f135748>, <Gene TGME49_273360-t26_1-p1 at 0x2b999f135780>, <Gene TGME49_263740-t26_1-p1 at 0x2b999f1357b8>, <Gene TGME49_239020-t26_1-p1 at 0x2b999f1357f0>})",yes
PA160abcpp,"frozenset({<Gene TGME49_269000-t26_1-p1 at 0x2b999f135710>, <Gene TGME49_260310-t26_1-p1 at 0x2b999f135748>, <Gene TGME49_273360-t26_1-p1 at 0x2b999f135780>, <Gene TGME49_263740-t26_1-p1 at 0x2b999f1357b8>, <Gene TGME49_239020-t26_1-p1 at 0x2b999f1357f0>})",yes
PA161abcpp,"frozenset({<Gene TGME49_269000-t26_1-p1 at 0x2b999f135710>, <Gene TGME49_260310-t26_1-p1 at 0x2b999f135748>, <Gene TGME49_273360-t26_1-p1 at 0x2b999f135780>, <Gene TGME49_263740-t26_1-p1 at 0x2b999f1357b8>, <Gene TGME49_239020-t26_1-p1 at 0x2b999f1357f0>})",yes
PA180abcpp,"frozenset({<Gene TGME49_269000-t26_1-p1 at 0x2b999f135710>, <Gene TGME49_260310-t26_1-p1 at 0x2b999f135748>, <Gene TGME49_273360-t26_1-p1 at 0x2b999f135780>, <Gene TGME49_263740-t26_1-p1 at 0x2b999f1357b8>, <Gene TGME49_239020-t26_1-p1 at 0x2b999f1357f0>})",yes
PA181abcpp,"frozenset({<Gene TGME49_269000-t26_1-p1 at 0x2b999f135710>, <Gene TGME49_260310-t26_1-p1 at 0x2b999f135748>, <Gene TGME49_273360-t26_1-p1 at 0x2b999f135780>, <Gene TGME49_263740-t26_1-p1 at 0x2b999f1357b8>, <Gene TGME49_239020-t26_1-p1 at 0x2b999f1357f0>})",yes
PCHLD450OR,frozenset({<Gene TGME49_260460-t26_1-p1 at 0x2b999f16b7f0>}),no
PCHLD646OR,frozenset({<Gene TGME49_260460-t26_1-p1 at 0x2b999f16b7f0>}),no
PDHam1hi,"frozenset({<Gene TGME49_272290-t26_1-p1 at 0x2b999f158630>, <Gene TGME49_245670-t26_1-p1 at 0x2b999f158668>})",yes
PDHam2hi,"frozenset({<Gene TGME49_272290-t26_1-p1 at 0x2b999f158630>, <Gene TGME49_245670-t26_1-p1 at 0x2b999f158668>})",yes
PDHe2hr,frozenset({<Gene TGME49_206610-t26_1-p1 at 0x2b999f19e358>}),no
PDHe3hr,frozenset({<Gene TGME49_305980-t26_1-p1 at 0x2b999f1352b0>}),no
PE120abcpp,"frozenset({<Gene TGME49_269000-t26_1-p1 at 0x2b999f135710>, <Gene TGME49_260310-t26_1-p1 at 0x2b999f135748>, <Gene TGME49_209190-t26_1-p1 at 0x2b999f135940>, <Gene TGME49_273360-t26_1-p1 at 0x2b999f135780>, <Gene TGME49_263740-t26_1-p1 at 0x2b999f1357b8>, <Gene TGME49_239020-t26_1-p1 at 0x2b999f1357f0>})",yes
PE140abcpp,"frozenset({<Gene TGME49_269000-t26_1-p1 at 0x2b999f135710>, <Gene TGME49_260310-t26_1-p1 at 0x2b999f135748>, <Gene TGME49_273360-t26_1-p1 at 0x2b999f135780>, <Gene TGME49_263740-t26_1-p1 at 0x2b999f1357b8>, <Gene TGME49_239020-t26_1-p1 at 0x2b999f1357f0>})",yes
PE141abcpp,"frozenset({<Gene TGME49_269000-t26_1-p1 at 0x2b999f135710>, <Gene TGME49_260310-t26_1-p1 at 0x2b999f135748>, <Gene TGME49_273360-t26_1-p1 at 0x2b999f135780>, <Gene TGME49_263740-t26_1-p1 at 0x2b999f1357b8>, <Gene TGME49_239020-t26_1-p1 at 0x2b999f1357f0>})",yes
PE160abcpp,"frozenset({<Gene TGME49_269000-t26_1-p1 at 0x2b999f135710>, <Gene TGME49_260310-t26_1-p1 at 0x2b999f135748>, <Gene TGME49_209190-t26_1-p1 at 0x2b999f135940>, <Gene TGME49_273360-t26_1-p1 at 0x2b999f135780>, <Gene TGME49_263740-t26_1-p1 at 0x2b999f1357b8>, <Gene TGME49_239020-t26_1-p1 at 0x2b999f1357f0>})",yes
PE161abcpp,"frozenset({<Gene TGME49_269000-t26_1-p1 at 0x2b999f135710>, <Gene TGME49_260310-t26_1-p1 at 0x2b999f135748>, <Gene TGME49_209190-t26_1-p1 at 0x2b999f135940>, <Gene TGME49_273360-t26_1-p1 at 0x2b999f135780>, <Gene TGME49_263740-t26_1-p1 at 0x2b999f1357b8>, <Gene TGME49_239020-t26_1-p1 at 0x2b999f1357f0>})",yes
PE180abcpp,"frozenset({<Gene TGME49_269000-t26_1-p1 at 0x2b999f135710>, <Gene TGME49_260310-t26_1-p1 at 0x2b999f135748>, <Gene TGME49_209190-t26_1-p1 at 0x2b999f135940>, <Gene TGME49_273360-t26_1-p1 at 0x2b999f135780>, <Gene TGME49_263740-t26_1-p1 at 0x2b999f1357b8>, <Gene TGME49_239020-t26_1-p1 at 0x2b999f1357f0>})",yes
PE181abcpp,"frozenset({<Gene TGME49_269000-t26_1-p1 at 0x2b999f135710>, <Gene TGME49_260310-t26_1-p1 at 0x2b999f135748>, <Gene TGME49_209190-t26_1-p1 at 0x2b999f135940>, <Gene TGME49_273360-t26_1-p1 at 0x2b999f135780>, <Gene TGME49_263740-t26_1-p1 at 0x2b999f1357b8>, <Gene TGME49_239020-t26_1-p1 at 0x2b999f1357f0>})",yes
PEPPIth,"frozenset({<Gene TGME49_261070-t26_1-p1 at 0x2b999f158cc0>, <Gene TGME49_232690-t26_1-p1 at 0x2b999f158cf8>})",no
PG120abcpp,"frozenset({<Gene TGME49_269000-t26_1-p1 at 0x2b999f135710>, <Gene TGME49_260310-t26_1-p1 at 0x2b999f135748>, <Gene TGME49_273360-t26_1-p1 at 0x2b999f135780>, <Gene TGME49_263740-t26_1-p1 at 0x2b999f1357b8>, <Gene TGME49_239020-t26_1-p1 at 0x2b999f1357f0>})",yes
PG140abcpp,"frozenset({<Gene TGME49_269000-t26_1-p1 at 0x2b999f135710>, <Gene TGME49_260310-t26_1-p1 at 0x2b999f135748>, <Gene TGME49_273360-t26_1-p1 at 0x2b999f135780>, <Gene TGME49_263740-t26_1-p1 at 0x2b999f1357b8>, <Gene TGME49_239020-t26_1-p1 at 0x2b999f1357f0>})",yes
PG141abcpp,"frozenset({<Gene TGME49_269000-t26_1-p1 at 0x2b999f135710>, <Gene TGME49_260310-t26_1-p1 at 0x2b999f135748>, <Gene TGME49_273360-t26_1-p1 at 0x2b999f135780>, <Gene TGME49_263740-t26_1-p1 at 0x2b999f1357b8>, <Gene TGME49_239020-t26_1-p1 at 0x2b999f1357f0>})",yes
PG160abcpp,"frozenset({<Gene TGME49_269000-t26_1-p1 at 0x2b999f135710>, <Gene TGME49_260310-t26_1-p1 at 0x2b999f135748>, <Gene TGME49_273360-t26_1-p1 at 0x2b999f135780>, <Gene TGME49_263740-t26_1-p1 at 0x2b999f1357b8>, <Gene TGME49_239020-t26_1-p1 at 0x2b999f1357f0>})",yes
PG161abcpp,"frozenset({<Gene TGME49_269000-t26_1-p1 at 0x2b999f135710>, <Gene TGME49_260310-t26_1-p1 at 0x2b999f135748>, <Gene TGME49_273360-t26_1-p1 at 0x2b999f135780>, <Gene TGME49_263740-t26_1-p1 at 0x2b999f1357b8>, <Gene TGME49_239020-t26_1-p1 at 0x2b999f1357f0>})",yes
PG180abcpp,"frozenset({<Gene TGME49_269000-t26_1-p1 at 0x2b999f135710>, <Gene TGME49_260310-t26_1-p1 at 0x2b999f135748>, <Gene TGME49_273360-t26_1-p1 at 0x2b999f135780>, <Gene TGME49_263740-t26_1-p1 at 0x2b999f1357b8>, <Gene TGME49_239020-t26_1-p1 at 0x2b999f1357f0>})",yes
PG181abcpp,"frozenset({<Gene TGME49_269000-t26_1-p1 at 0x2b999f135710>, <Gene TGME49_260310-t26_1-p1 at 0x2b999f135748>, <Gene TGME49_273360-t26_1-p1 at 0x2b999f135780>, <Gene TGME49_263740-t26_1-p1 at 0x2b999f1357b8>, <Gene TGME49_239020-t26_1-p1 at 0x2b999f1357f0>})",yes
PGD3TDS18111Z1613E,frozenset({<Gene TGME49_215070-t26_1-p1 at 0x2b999f158e80>}),no
PGD3TDS1819Z1613E,frozenset({<Gene TGME49_215070-t26_1-p1 at 0x2b999f158e80>}),no
PGD3TDS1829Z12Z1613E,frozenset({<Gene TGME49_215070-t26_1-p1 at 0x2b999f158e80>}),no
PGD3TDS1839Z12Z15Z1613E,frozenset({<Gene TGME49_215070-t26_1-p1 at 0x2b999f158e80>}),no
PGDHh,frozenset({<Gene TGME49_307850-t26_1-p1 at 0x2b999f19e588>}),no
PGIAh,frozenset({<Gene TGME49_283780-t26_1-p1 at 0x2b999f16b4a8>}),no
PGIBh,frozenset({<Gene TGME49_283780-t26_1-p1 at 0x2b999f16b4a8>}),no
PGKh,frozenset({<Gene TGME49_222020-t26_1-p1 at 0x2b999f135ef0>}),no
PGLYCPh,frozenset({<Gene TGME49_209870-t26_1-p1 at 0x2b999f125ac8>}),no
PGLYCPx,frozenset({<Gene TGME49_209870-t26_1-p1 at 0x2b999f125ac8>}),no
PGLYDH,frozenset({<Gene TGME49_239820-t26_1-p1 at 0x2b999f1356d8>}),no
PGMTh,frozenset({<Gene TGME49_285980-t26_1-p1 at 0x2b999f16b518>}),no
PGP120abcpp,"frozenset({<Gene TGME49_269000-t26_1-p1 at 0x2b999f135710>, <Gene TGME49_260310-t26_1-p1 at 0x2b999f135748>, <Gene TGME49_209190-t26_1-p1 at 0x2b999f135940>, <Gene TGME49_273360-t26_1-p1 at 0x2b999f135780>, <Gene TGME49_263740-t26_1-p1 at 0x2b999f1357b8>, <Gene TGME49_239020-t26_1-p1 at 0x2b999f1357f0>})",yes
PGP140abcpp,"frozenset({<Gene TGME49_269000-t26_1-p1 at 0x2b999f135710>, <Gene TGME49_260310-t26_1-p1 at 0x2b999f135748>, <Gene TGME49_273360-t26_1-p1 at 0x2b999f135780>, <Gene TGME49_263740-t26_1-p1 at 0x2b999f1357b8>, <Gene TGME49_239020-t26_1-p1 at 0x2b999f1357f0>})",yes
PGP141abcpp,"frozenset({<Gene TGME49_269000-t26_1-p1 at 0x2b999f135710>, <Gene TGME49_260310-t26_1-p1 at 0x2b999f135748>, <Gene TGME49_273360-t26_1-p1 at 0x2b999f135780>, <Gene TGME49_263740-t26_1-p1 at 0x2b999f1357b8>, <Gene TGME49_239020-t26_1-p1 at 0x2b999f1357f0>})",yes
PGP160abcpp,"frozenset({<Gene TGME49_269000-t26_1-p1 at 0x2b999f135710>, <Gene TGME49_260310-t26_1-p1 at 0x2b999f135748>, <Gene TGME49_209190-t26_1-p1 at 0x2b999f135940>, <Gene TGME49_273360-t26_1-p1 at 0x2b999f135780>, <Gene TGME49_263740-t26_1-p1 at 0x2b999f1357b8>, <Gene TGME49_239020-t26_1-p1 at 0x2b999f1357f0>})",yes
PGP161abcpp,"frozenset({<Gene TGME49_269000-t26_1-p1 at 0x2b999f135710>, <Gene TGME49_260310-t26_1-p1 at 0x2b999f135748>, <Gene TGME49_209190-t26_1-p1 at 0x2b999f135940>, <Gene TGME49_273360-t26_1-p1 at 0x2b999f135780>, <Gene TGME49_263740-t26_1-p1 at 0x2b999f1357b8>, <Gene TGME49_239020-t26_1-p1 at 0x2b999f1357f0>})",yes
PGP180abcpp,"frozenset({<Gene TGME49_269000-t26_1-p1 at 0x2b999f135710>, <Gene TGME49_260310-t26_1-p1 at 0x2b999f135748>, <Gene TGME49_209190-t26_1-p1 at 0x2b999f135940>, <Gene TGME49_273360-t26_1-p1 at 0x2b999f135780>, <Gene TGME49_263740-t26_1-p1 at 0x2b999f1357b8>, <Gene TGME49_239020-t26_1-p1 at 0x2b999f1357f0>})",yes
PGP181abcpp,"frozenset({<Gene TGME49_269000-t26_1-p1 at 0x2b999f135710>, <Gene TGME49_260310-t26_1-p1 at 0x2b999f135748>, <Gene TGME49_209190-t26_1-p1 at 0x2b999f135940>, <Gene TGME49_273360-t26_1-p1 at 0x2b999f135780>, <Gene TGME49_263740-t26_1-p1 at 0x2b999f1357b8>, <Gene TGME49_239020-t26_1-p1 at 0x2b999f1357f0>})",yes
PGPS18111Z160h,frozenset({<Gene TGME49_254540-t26_1-p1 at 0x2b999f135550>}),no
PGPS1819Z160h,frozenset({<Gene TGME49_254540-t26_1-p1 at 0x2b999f135550>}),no
PGW3DS1839Z12Z15Z160,frozenset({<Gene TGME49_215070-t26_1-p1 at 0x2b999f158e80>}),no
PGW6DS1829Z12Z160,frozenset({<Gene TGME49_215070-t26_1-p1 at 0x2b999f158e80>}),no
PHEMEabcpp,frozenset({<Gene TGME49_316100-t26_1-p1 at 0x2b999f1c34a8>}),no
PHOMSELCYSLh,frozenset({<Gene TGME49_312930-t26_1-p1 at 0x2b999f158da0>}),no
PIN4Kn_SC,frozenset({<Gene TGME49_296010-t26_1-p1 at 0x2b999f147f60>}),no
PINA1th,frozenset({<Gene TGME49_240210-t26_1-p1 at 0x2b999f18e7f0>}),no
PIt2p,frozenset({<Gene TGME49_240210-t26_1-p1 at 0x2b999f18e7f0>}),no
PIt2rpp,frozenset({<Gene TGME49_240210-t26_1-p1 at 0x2b999f18e7f0>}),no
PItf,frozenset({<Gene TGME49_240210-t26_1-p1 at 0x2b999f18e7f0>}),no
POATh,frozenset({<Gene TGME49_248600-t26_1-p1 at 0x2b999f119c18>}),no
PPA_1pp,frozenset({<Gene TGME49_248670-t26_1-p1 at 0x2b999f158710>}),no
PPBNGD,frozenset({<Gene TGME49_271420-t26_1-p1 at 0x2b999f19eef0>}),no
PPBNGS_1,frozenset({<Gene TGME49_253900-t26_1-p1 at 0x2b999f135828>}),no
PPMh,frozenset({<Gene TGME49_285980-t26_1-p1 at 0x2b999f16b518>}),no
PS120abcpp,frozenset({<Gene TGME49_269000-t26_1-p1 at 0x2b999f135710>}),no
PS140abcpp,frozenset({<Gene TGME49_269000-t26_1-p1 at 0x2b999f135710>}),no
PS141abcpp,frozenset({<Gene TGME49_269000-t26_1-p1 at 0x2b999f135710>}),no
PS160abcpp,frozenset({<Gene TGME49_269000-t26_1-p1 at 0x2b999f135710>}),no
PS161abcpp,frozenset({<Gene TGME49_269000-t26_1-p1 at 0x2b999f135710>}),no
PS180abcpp,frozenset({<Gene TGME49_269000-t26_1-p1 at 0x2b999f135710>}),no
PS181abcpp,frozenset({<Gene TGME49_269000-t26_1-p1 at 0x2b999f135710>}),no
PSAT,frozenset({<Gene TGME49_218780-t26_1-p1 at 0x2b999f135908>}),no
PTRCabcpp,frozenset({<Gene TGME49_316320-t26_1-p1 at 0x2b999f125e80>}),no
PYKf,frozenset({<Gene TGME49_256760-t26_1-p1 at 0x2b999f135b70>}),no
PYRShi,frozenset({<Gene TGME49_215070-t26_1-p1 at 0x2b999f158e80>}),no
RETINOLACACT,"frozenset({<Gene TGME49_226370-t26_1-p1 at 0x2b999f16b2b0>, <Gene TGME49_275590-t26_1-p1 at 0x2b999f16b278>})",yes
RGH,frozenset({<Gene TGME49_254880-t26_1-p1 at 0x2b999f158fd0>}),no
RHODOPSINI,frozenset({<Gene TGME49_254370-t26_1-p1 at 0x2b999f16b908>}),no
RHODOPSINRT,frozenset({<Gene TGME49_254370-t26_1-p1 at 0x2b999f16b908>}),no
RNDR1n,"frozenset({<Gene TGME49_207060-t26_1-p1 at 0x2b999f1470b8>, <Gene TGME49_293870-t26_1-p1 at 0x2b999f135fd0>, <Gene TGME49_294640-t26_1-p1 at 0x2b999f135d30>})",yes
RNDR2n,"frozenset({<Gene TGME49_207060-t26_1-p1 at 0x2b999f1470b8>, <Gene TGME49_293870-t26_1-p1 at 0x2b999f135fd0>, <Gene TGME49_294640-t26_1-p1 at 0x2b999f135d30>})",yes
RNDR3n,"frozenset({<Gene TGME49_207060-t26_1-p1 at 0x2b999f1470b8>, <Gene TGME49_293870-t26_1-p1 at 0x2b999f135fd0>, <Gene TGME49_294640-t26_1-p1 at 0x2b999f135d30>})",yes
RNDR4n,"frozenset({<Gene TGME49_207060-t26_1-p1 at 0x2b999f1470b8>, <Gene TGME49_293870-t26_1-p1 at 0x2b999f135fd0>, <Gene TGME49_294640-t26_1-p1 at 0x2b999f135d30>})",yes
RPEh,frozenset({<Gene TGME49_247670-t26_1-p1 at 0x2b999f1b0cc0>}),no
RPIh,frozenset({<Gene TGME49_239310-t26_1-p1 at 0x2b999f135ac8>}),no
SALCHS4abcpp,"frozenset({<Gene TGME49_260310-t26_1-p1 at 0x2b999f135748>, <Gene TGME49_239020-t26_1-p1 at 0x2b999f1357f0>})",yes
SBP_1,frozenset({<Gene TGME49_235700-t26_1-p1 at 0x2b999f125390>}),no
SECYSTL,frozenset({<Gene TGME49_251690-t26_1-p1 at 0x2b999f17def0>}),no
SELtpp,"frozenset({<Gene TGME49_316320-t26_1-p1 at 0x2b999f125e80>, <Gene TGME49_289350-t26_1-p1 at 0x2b999f1585c0>, <Gene TGME49_244270-t26_1-p1 at 0x2b999f135c50>})",yes
SERTRS2,"frozenset({<Gene TGME49_271625-t26_1-p1 at 0x2b999f17deb8>, <Gene TGME49_251690-t26_1-p1 at 0x2b999f17def0>})",yes
SHSL1h,frozenset({<Gene TGME49_312930-t26_1-p1 at 0x2b999f158da0>}),no
SHSL2h,frozenset({<Gene TGME49_312930-t26_1-p1 at 0x2b999f158da0>}),no
SHSL4h,frozenset({<Gene TGME49_312930-t26_1-p1 at 0x2b999f158da0>}),no
SLNTtpp,"frozenset({<Gene TGME49_316320-t26_1-p1 at 0x2b999f125e80>, <Gene TGME49_289350-t26_1-p1 at 0x2b999f1585c0>, <Gene TGME49_244270-t26_1-p1 at 0x2b999f135c50>})",yes
SO3abcpp,frozenset({<Gene TGME49_244270-t26_1-p1 at 0x2b999f135c50>}),no
SQDGW3DS1839Z12Z15Z160,frozenset({<Gene TGME49_215070-t26_1-p1 at 0x2b999f158e80>}),no
SQDGW6DS1829Z12Z160,frozenset({<Gene TGME49_215070-t26_1-p1 at 0x2b999f158e80>}),no
SQLErx,frozenset({<Gene TGME49_262910-t26_1-p1 at 0x2b999f16b5f8>}),no
STARCH300DEGR2A,"frozenset({<Gene TGME49_283490-t26_1-p1 at 0x2b999f16bb00>, <Gene TGME49_310670-t26_1-p1 at 0x2b999f125438>})",yes
STARCH300DEGR2B,"frozenset({<Gene TGME49_283490-t26_1-p1 at 0x2b999f16bb00>, <Gene TGME49_310670-t26_1-p1 at 0x2b999f125438>})",yes
STARCH300DEGRA,"frozenset({<Gene TGME49_283490-t26_1-p1 at 0x2b999f16bb00>, <Gene TGME49_310670-t26_1-p1 at 0x2b999f125438>})",yes
STARCH300DEGRB,"frozenset({<Gene TGME49_283490-t26_1-p1 at 0x2b999f16bb00>, <Gene TGME49_310670-t26_1-p1 at 0x2b999f125438>})",yes
STARCH300S,frozenset({<Gene TGME49_209960-t26_1-p1 at 0x2b999f19e630>}),no
SUCHMSSELCYSLh,frozenset({<Gene TGME49_312930-t26_1-p1 at 0x2b999f158da0>}),no
SULabcpp,"frozenset({<Gene TGME49_316320-t26_1-p1 at 0x2b999f125e80>, <Gene TGME49_289350-t26_1-p1 at 0x2b999f1585c0>, <Gene TGME49_244270-t26_1-p1 at 0x2b999f135c50>})",yes
SYGH,frozenset({<Gene TGME49_254880-t26_1-p1 at 0x2b999f158fd0>}),no
TAURabcpp,frozenset({<Gene TGME49_247540-t26_1-p1 at 0x2b999f119d68>}),no
TCHOLAabcv,frozenset({<Gene TGME49_320460-t26_1-p1 at 0x2b999f158128>}),no
TDSRh,"frozenset({<Gene TGME49_309730-t26_1-p1 at 0x2b999f147390>, <Gene TGME49_293870-t26_1-p1 at 0x2b999f135fd0>, <Gene TGME49_249270-t26_1-p1 at 0x2b999f16b860>, <Gene TGME49_270120-t26_1-p1 at 0x2b999f147160>})",yes
THD2pp,"frozenset({<Gene TGME49_318650-t26_1-p1 at 0x2b999f1b0390>, <Gene TGME49_301210-t26_1-p1 at 0x2b999f1b02b0>})",yes
THIORDXni,frozenset({<Gene TGME49_293870-t26_1-p1 at 0x2b999f135fd0>}),no
THIORDXp,frozenset({<Gene TGME49_293870-t26_1-p1 at 0x2b999f135fd0>}),no
TKT1h,frozenset({<Gene TGME49_318310-t26_1-p1 at 0x2b999f18e208>}),no
TKT2h,frozenset({<Gene TGME49_318310-t26_1-p1 at 0x2b999f18e208>}),no
TPIh,frozenset({<Gene TGME49_225930-t26_1-p1 at 0x2b999f135e10>}),no
TRETINOLPMTACT,"frozenset({<Gene TGME49_226370-t26_1-p1 at 0x2b999f16b2b0>, <Gene TGME49_275590-t26_1-p1 at 0x2b999f16b278>})",yes
TSULabcpp,"frozenset({<Gene TGME49_316320-t26_1-p1 at 0x2b999f125e80>, <Gene TGME49_289350-t26_1-p1 at 0x2b999f1585c0>, <Gene TGME49_244270-t26_1-p1 at 0x2b999f135c50>})",yes
TSULth,frozenset({<Gene TGME49_316320-t26_1-p1 at 0x2b999f125e80>}),no
TUNGSabcpp,frozenset({<Gene TGME49_244270-t26_1-p1 at 0x2b999f135c50>}),no
TYRTAh,frozenset({<Gene TGME49_248600-t26_1-p1 at 0x2b999f119c18>}),no
TYRTAip,frozenset({<Gene TGME49_248600-t26_1-p1 at 0x2b999f119c18>}),no
TYRt7,frozenset({<Gene TGME49_227570-t26_1-p1 at 0x2b999f1581d0>}),no
UDPGALth,frozenset({<Gene TGME49_254580-t26_1-p1 at 0x2b999f18ef98>}),no
UDPGth,frozenset({<Gene TGME49_254580-t26_1-p1 at 0x2b999f18ef98>}),no
UG6PGTn,frozenset({<Gene TGME49_297720-t26_1-p1 at 0x2b999f18e400>}),no
UMPKn,frozenset({<Gene TGME49_257740-t26_1-p1 at 0x2b999f17de80>}),no
URIDK2rn,frozenset({<Gene TGME49_257740-t26_1-p1 at 0x2b999f17de80>}),no
VALTLh,"frozenset({<Gene TGME49_253290-t26_1-p1 at 0x2b999f147198>, <Gene TGME49_207640-t26_1-p1 at 0x2b999f147240>})",yes
XYLt2pp,"frozenset({<Gene TGME49_272500-t26_1-p1 at 0x2b999f1587b8>, <Gene TGME49_201260-t26_1-p1 at 0x2b999f1479b0>})",yes
ZHY,frozenset({<Gene TGME49_218560-t26_1-p1 at 0x2b999f16bc88>}),no
ZN2t3pp,frozenset({<Gene TGME49_251630-t26_1-p1 at 0x2b999f119e10>}),no
ZNabcpp,"frozenset({<Gene TGME49_318710-t26_1-p1 at 0x2b999f135f98>, <Gene TGME49_314330-t26_1-p1 at 0x2b999f147278>})",no
