,genes,gene_assoc_w_other_rxns?
NI2uabcpp,"frozenset({<Gene TGME49_278660-t26_1-p1 at 0x7fa1e4538710>, <Gene TGME49_230420-t26_1-p1 at 0x7fa1e45b1160>, <Gene TGME49_289350-t26_1-p1 at 0x7fa1e4593978>, <Gene TGME49_284598-t26_1-p1 at 0x7fa1e45386a0>, <Gene TGME49_312100-t26_1-p1 at 0x7fa1e45386d8>})",yes
NO2R,frozenset({<Gene TGME49_215070-t26_1-p1 at 0x7fa1e459b278>}),no
NO2t2rpp,frozenset({<Gene TGME49_209800-t26_1-p1 at 0x7fa1e45a3e80>}),no
NO3abcpp,frozenset({<Gene TGME49_289350-t26_1-p1 at 0x7fa1e4593978>}),no
O16A4COLIPAabctex,frozenset({<Gene TGME49_315560-t26_1-p1 at 0x7fa1e4580240>}),no
OAGMIG,frozenset({<Gene TGME49_254880-t26_1-p1 at 0x7fa1e459b3c8>}),no
OHPHM6n,frozenset({<Gene TGME49_248200-t26_1-p1 at 0x7fa1e4540cc0>}),no
OXOADLR,frozenset({<Gene TGME49_219550-t26_1-p1 at 0x7fa1e458d9e8>}),no
PA120abcpp,"frozenset({<Gene TGME49_260310-t26_1-p1 at 0x7fa1e4587b00>, <Gene TGME49_239020-t26_1-p1 at 0x7fa1e4587b38>, <Gene TGME49_269000-t26_1-p1 at 0x7fa1e4587b70>, <Gene TGME49_273360-t26_1-p1 at 0x7fa1e4587ba8>, <Gene TGME49_263740-t26_1-p1 at 0x7fa1e4587ac8>})",yes
PA140abcpp,"frozenset({<Gene TGME49_260310-t26_1-p1 at 0x7fa1e4587b00>, <Gene TGME49_239020-t26_1-p1 at 0x7fa1e4587b38>, <Gene TGME49_269000-t26_1-p1 at 0x7fa1e4587b70>, <Gene TGME49_273360-t26_1-p1 at 0x7fa1e4587ba8>, <Gene TGME49_263740-t26_1-p1 at 0x7fa1e4587ac8>})",yes
PA141abcpp,"frozenset({<Gene TGME49_260310-t26_1-p1 at 0x7fa1e4587b00>, <Gene TGME49_239020-t26_1-p1 at 0x7fa1e4587b38>, <Gene TGME49_269000-t26_1-p1 at 0x7fa1e4587b70>, <Gene TGME49_273360-t26_1-p1 at 0x7fa1e4587ba8>, <Gene TGME49_263740-t26_1-p1 at 0x7fa1e4587ac8>})",yes
PA160abcpp,"frozenset({<Gene TGME49_260310-t26_1-p1 at 0x7fa1e4587b00>, <Gene TGME49_239020-t26_1-p1 at 0x7fa1e4587b38>, <Gene TGME49_269000-t26_1-p1 at 0x7fa1e4587b70>, <Gene TGME49_273360-t26_1-p1 at 0x7fa1e4587ba8>, <Gene TGME49_263740-t26_1-p1 at 0x7fa1e4587ac8>})",yes
PA161abcpp,"frozenset({<Gene TGME49_260310-t26_1-p1 at 0x7fa1e4587b00>, <Gene TGME49_239020-t26_1-p1 at 0x7fa1e4587b38>, <Gene TGME49_269000-t26_1-p1 at 0x7fa1e4587b70>, <Gene TGME49_273360-t26_1-p1 at 0x7fa1e4587ba8>, <Gene TGME49_263740-t26_1-p1 at 0x7fa1e4587ac8>})",yes
PA180abcpp,"frozenset({<Gene TGME49_260310-t26_1-p1 at 0x7fa1e4587b00>, <Gene TGME49_239020-t26_1-p1 at 0x7fa1e4587b38>, <Gene TGME49_269000-t26_1-p1 at 0x7fa1e4587b70>, <Gene TGME49_273360-t26_1-p1 at 0x7fa1e4587ba8>, <Gene TGME49_263740-t26_1-p1 at 0x7fa1e4587ac8>})",yes
PA181abcpp,"frozenset({<Gene TGME49_260310-t26_1-p1 at 0x7fa1e4587b00>, <Gene TGME49_239020-t26_1-p1 at 0x7fa1e4587b38>, <Gene TGME49_269000-t26_1-p1 at 0x7fa1e4587b70>, <Gene TGME49_273360-t26_1-p1 at 0x7fa1e4587ba8>, <Gene TGME49_263740-t26_1-p1 at 0x7fa1e4587ac8>})",yes
PCHLD450OR,frozenset({<Gene TGME49_260460-t26_1-p1 at 0x7fa1e459bba8>}),no
PCHLD646OR,frozenset({<Gene TGME49_260460-t26_1-p1 at 0x7fa1e459bba8>}),no
PDHam1hi,"frozenset({<Gene TGME49_245670-t26_1-p1 at 0x7fa1e4593a20>, <Gene TGME49_272290-t26_1-p1 at 0x7fa1e45939e8>})",yes
PDHam2hi,"frozenset({<Gene TGME49_245670-t26_1-p1 at 0x7fa1e4593a20>, <Gene TGME49_272290-t26_1-p1 at 0x7fa1e45939e8>})",yes
PDHe2hr,frozenset({<Gene TGME49_206610-t26_1-p1 at 0x7fa1e45b1710>}),no
PDHe3hr,frozenset({<Gene TGME49_305980-t26_1-p1 at 0x7fa1e4587630>}),no
PE120abcpp,"frozenset({<Gene TGME49_260310-t26_1-p1 at 0x7fa1e4587b00>, <Gene TGME49_239020-t26_1-p1 at 0x7fa1e4587b38>, <Gene TGME49_269000-t26_1-p1 at 0x7fa1e4587b70>, <Gene TGME49_273360-t26_1-p1 at 0x7fa1e4587ba8>, <Gene TGME49_263740-t26_1-p1 at 0x7fa1e4587ac8>, <Gene TGME49_209190-t26_1-p1 at 0x7fa1e4587cf8>})",yes
PE140abcpp,"frozenset({<Gene TGME49_260310-t26_1-p1 at 0x7fa1e4587b00>, <Gene TGME49_239020-t26_1-p1 at 0x7fa1e4587b38>, <Gene TGME49_269000-t26_1-p1 at 0x7fa1e4587b70>, <Gene TGME49_273360-t26_1-p1 at 0x7fa1e4587ba8>, <Gene TGME49_263740-t26_1-p1 at 0x7fa1e4587ac8>})",yes
PE141abcpp,"frozenset({<Gene TGME49_260310-t26_1-p1 at 0x7fa1e4587b00>, <Gene TGME49_239020-t26_1-p1 at 0x7fa1e4587b38>, <Gene TGME49_269000-t26_1-p1 at 0x7fa1e4587b70>, <Gene TGME49_273360-t26_1-p1 at 0x7fa1e4587ba8>, <Gene TGME49_263740-t26_1-p1 at 0x7fa1e4587ac8>})",yes
PE160abcpp,"frozenset({<Gene TGME49_260310-t26_1-p1 at 0x7fa1e4587b00>, <Gene TGME49_239020-t26_1-p1 at 0x7fa1e4587b38>, <Gene TGME49_269000-t26_1-p1 at 0x7fa1e4587b70>, <Gene TGME49_273360-t26_1-p1 at 0x7fa1e4587ba8>, <Gene TGME49_263740-t26_1-p1 at 0x7fa1e4587ac8>, <Gene TGME49_209190-t26_1-p1 at 0x7fa1e4587cf8>})",yes
PE161abcpp,"frozenset({<Gene TGME49_260310-t26_1-p1 at 0x7fa1e4587b00>, <Gene TGME49_239020-t26_1-p1 at 0x7fa1e4587b38>, <Gene TGME49_269000-t26_1-p1 at 0x7fa1e4587b70>, <Gene TGME49_273360-t26_1-p1 at 0x7fa1e4587ba8>, <Gene TGME49_263740-t26_1-p1 at 0x7fa1e4587ac8>, <Gene TGME49_209190-t26_1-p1 at 0x7fa1e4587cf8>})",yes
PE180abcpp,"frozenset({<Gene TGME49_260310-t26_1-p1 at 0x7fa1e4587b00>, <Gene TGME49_239020-t26_1-p1 at 0x7fa1e4587b38>, <Gene TGME49_269000-t26_1-p1 at 0x7fa1e4587b70>, <Gene TGME49_273360-t26_1-p1 at 0x7fa1e4587ba8>, <Gene TGME49_263740-t26_1-p1 at 0x7fa1e4587ac8>, <Gene TGME49_209190-t26_1-p1 at 0x7fa1e4587cf8>})",yes
PE181abcpp,"frozenset({<Gene TGME49_260310-t26_1-p1 at 0x7fa1e4587b00>, <Gene TGME49_239020-t26_1-p1 at 0x7fa1e4587b38>, <Gene TGME49_269000-t26_1-p1 at 0x7fa1e4587b70>, <Gene TGME49_273360-t26_1-p1 at 0x7fa1e4587ba8>, <Gene TGME49_263740-t26_1-p1 at 0x7fa1e4587ac8>, <Gene TGME49_209190-t26_1-p1 at 0x7fa1e4587cf8>})",yes
PEPPIth,"frozenset({<Gene TGME49_232690-t26_1-p1 at 0x7fa1e459b0b8>, <Gene TGME49_261070-t26_1-p1 at 0x7fa1e459b0f0>})",no
PG120abcpp,"frozenset({<Gene TGME49_260310-t26_1-p1 at 0x7fa1e4587b00>, <Gene TGME49_239020-t26_1-p1 at 0x7fa1e4587b38>, <Gene TGME49_269000-t26_1-p1 at 0x7fa1e4587b70>, <Gene TGME49_273360-t26_1-p1 at 0x7fa1e4587ba8>, <Gene TGME49_263740-t26_1-p1 at 0x7fa1e4587ac8>})",yes
PG140abcpp,"frozenset({<Gene TGME49_260310-t26_1-p1 at 0x7fa1e4587b00>, <Gene TGME49_239020-t26_1-p1 at 0x7fa1e4587b38>, <Gene TGME49_269000-t26_1-p1 at 0x7fa1e4587b70>, <Gene TGME49_273360-t26_1-p1 at 0x7fa1e4587ba8>, <Gene TGME49_263740-t26_1-p1 at 0x7fa1e4587ac8>})",yes
PG141abcpp,"frozenset({<Gene TGME49_260310-t26_1-p1 at 0x7fa1e4587b00>, <Gene TGME49_239020-t26_1-p1 at 0x7fa1e4587b38>, <Gene TGME49_269000-t26_1-p1 at 0x7fa1e4587b70>, <Gene TGME49_273360-t26_1-p1 at 0x7fa1e4587ba8>, <Gene TGME49_263740-t26_1-p1 at 0x7fa1e4587ac8>})",yes
PG160abcpp,"frozenset({<Gene TGME49_260310-t26_1-p1 at 0x7fa1e4587b00>, <Gene TGME49_239020-t26_1-p1 at 0x7fa1e4587b38>, <Gene TGME49_269000-t26_1-p1 at 0x7fa1e4587b70>, <Gene TGME49_273360-t26_1-p1 at 0x7fa1e4587ba8>, <Gene TGME49_263740-t26_1-p1 at 0x7fa1e4587ac8>})",yes
PG161abcpp,"frozenset({<Gene TGME49_260310-t26_1-p1 at 0x7fa1e4587b00>, <Gene TGME49_239020-t26_1-p1 at 0x7fa1e4587b38>, <Gene TGME49_269000-t26_1-p1 at 0x7fa1e4587b70>, <Gene TGME49_273360-t26_1-p1 at 0x7fa1e4587ba8>, <Gene TGME49_263740-t26_1-p1 at 0x7fa1e4587ac8>})",yes
PG180abcpp,"frozenset({<Gene TGME49_260310-t26_1-p1 at 0x7fa1e4587b00>, <Gene TGME49_239020-t26_1-p1 at 0x7fa1e4587b38>, <Gene TGME49_269000-t26_1-p1 at 0x7fa1e4587b70>, <Gene TGME49_273360-t26_1-p1 at 0x7fa1e4587ba8>, <Gene TGME49_263740-t26_1-p1 at 0x7fa1e4587ac8>})",yes
PG181abcpp,"frozenset({<Gene TGME49_260310-t26_1-p1 at 0x7fa1e4587b00>, <Gene TGME49_239020-t26_1-p1 at 0x7fa1e4587b38>, <Gene TGME49_269000-t26_1-p1 at 0x7fa1e4587b70>, <Gene TGME49_273360-t26_1-p1 at 0x7fa1e4587ba8>, <Gene TGME49_263740-t26_1-p1 at 0x7fa1e4587ac8>})",yes
PGD3TDS18111Z1613E,frozenset({<Gene TGME49_215070-t26_1-p1 at 0x7fa1e459b278>}),no
PGD3TDS1819Z1613E,frozenset({<Gene TGME49_215070-t26_1-p1 at 0x7fa1e459b278>}),no
PGD3TDS1829Z12Z1613E,frozenset({<Gene TGME49_215070-t26_1-p1 at 0x7fa1e459b278>}),no
PGD3TDS1839Z12Z15Z1613E,frozenset({<Gene TGME49_215070-t26_1-p1 at 0x7fa1e459b278>}),no
PGDHh,frozenset({<Gene TGME49_307850-t26_1-p1 at 0x7fa1e45b1940>}),no
PGIAh,frozenset({<Gene TGME49_283780-t26_1-p1 at 0x7fa1e459b860>}),no
PGIBh,frozenset({<Gene TGME49_283780-t26_1-p1 at 0x7fa1e459b860>}),no
PGKh,frozenset({<Gene TGME49_222020-t26_1-p1 at 0x7fa1e458d208>}),no
PGLYCPh,frozenset({<Gene TGME49_209870-t26_1-p1 at 0x7fa1e4580eb8>}),no
PGLYCPx,frozenset({<Gene TGME49_209870-t26_1-p1 at 0x7fa1e4580eb8>}),no
PGLYDH,frozenset({<Gene TGME49_239820-t26_1-p1 at 0x7fa1e4587a58>}),no
PGMTh,frozenset({<Gene TGME49_285980-t26_1-p1 at 0x7fa1e459b8d0>}),no
PGP120abcpp,"frozenset({<Gene TGME49_260310-t26_1-p1 at 0x7fa1e4587b00>, <Gene TGME49_239020-t26_1-p1 at 0x7fa1e4587b38>, <Gene TGME49_269000-t26_1-p1 at 0x7fa1e4587b70>, <Gene TGME49_273360-t26_1-p1 at 0x7fa1e4587ba8>, <Gene TGME49_263740-t26_1-p1 at 0x7fa1e4587ac8>, <Gene TGME49_209190-t26_1-p1 at 0x7fa1e4587cf8>})",yes
PGP140abcpp,"frozenset({<Gene TGME49_260310-t26_1-p1 at 0x7fa1e4587b00>, <Gene TGME49_239020-t26_1-p1 at 0x7fa1e4587b38>, <Gene TGME49_269000-t26_1-p1 at 0x7fa1e4587b70>, <Gene TGME49_273360-t26_1-p1 at 0x7fa1e4587ba8>, <Gene TGME49_263740-t26_1-p1 at 0x7fa1e4587ac8>})",yes
PGP141abcpp,"frozenset({<Gene TGME49_260310-t26_1-p1 at 0x7fa1e4587b00>, <Gene TGME49_239020-t26_1-p1 at 0x7fa1e4587b38>, <Gene TGME49_269000-t26_1-p1 at 0x7fa1e4587b70>, <Gene TGME49_273360-t26_1-p1 at 0x7fa1e4587ba8>, <Gene TGME49_263740-t26_1-p1 at 0x7fa1e4587ac8>})",yes
PGP160abcpp,"frozenset({<Gene TGME49_260310-t26_1-p1 at 0x7fa1e4587b00>, <Gene TGME49_239020-t26_1-p1 at 0x7fa1e4587b38>, <Gene TGME49_269000-t26_1-p1 at 0x7fa1e4587b70>, <Gene TGME49_273360-t26_1-p1 at 0x7fa1e4587ba8>, <Gene TGME49_263740-t26_1-p1 at 0x7fa1e4587ac8>, <Gene TGME49_209190-t26_1-p1 at 0x7fa1e4587cf8>})",yes
PGP161abcpp,"frozenset({<Gene TGME49_260310-t26_1-p1 at 0x7fa1e4587b00>, <Gene TGME49_239020-t26_1-p1 at 0x7fa1e4587b38>, <Gene TGME49_269000-t26_1-p1 at 0x7fa1e4587b70>, <Gene TGME49_273360-t26_1-p1 at 0x7fa1e4587ba8>, <Gene TGME49_263740-t26_1-p1 at 0x7fa1e4587ac8>, <Gene TGME49_209190-t26_1-p1 at 0x7fa1e4587cf8>})",yes
PGP180abcpp,"frozenset({<Gene TGME49_260310-t26_1-p1 at 0x7fa1e4587b00>, <Gene TGME49_239020-t26_1-p1 at 0x7fa1e4587b38>, <Gene TGME49_269000-t26_1-p1 at 0x7fa1e4587b70>, <Gene TGME49_273360-t26_1-p1 at 0x7fa1e4587ba8>, <Gene TGME49_263740-t26_1-p1 at 0x7fa1e4587ac8>, <Gene TGME49_209190-t26_1-p1 at 0x7fa1e4587cf8>})",yes
PGP181abcpp,"frozenset({<Gene TGME49_260310-t26_1-p1 at 0x7fa1e4587b00>, <Gene TGME49_239020-t26_1-p1 at 0x7fa1e4587b38>, <Gene TGME49_269000-t26_1-p1 at 0x7fa1e4587b70>, <Gene TGME49_273360-t26_1-p1 at 0x7fa1e4587ba8>, <Gene TGME49_263740-t26_1-p1 at 0x7fa1e4587ac8>, <Gene TGME49_209190-t26_1-p1 at 0x7fa1e4587cf8>})",yes
PGPS18111Z160h,frozenset({<Gene TGME49_254540-t26_1-p1 at 0x7fa1e4587908>}),no
PGPS1819Z160h,frozenset({<Gene TGME49_254540-t26_1-p1 at 0x7fa1e4587908>}),no
PGW3DS1839Z12Z15Z160,frozenset({<Gene TGME49_215070-t26_1-p1 at 0x7fa1e459b278>}),no
PGW6DS1829Z12Z160,frozenset({<Gene TGME49_215070-t26_1-p1 at 0x7fa1e459b278>}),no
PHEMEabcpp,frozenset({<Gene TGME49_316100-t26_1-p1 at 0x7fa1e4540860>}),no
PHOMSELCYSLh,frozenset({<Gene TGME49_312930-t26_1-p1 at 0x7fa1e459b198>}),no
PIN4Kn_SC,frozenset({<Gene TGME49_296010-t26_1-p1 at 0x7fa1e4593358>}),no
PINA1th,frozenset({<Gene TGME49_240210-t26_1-p1 at 0x7fa1e45aaba8>}),no
PIt2p,frozenset({<Gene TGME49_240210-t26_1-p1 at 0x7fa1e45aaba8>}),no
PIt2rpp,frozenset({<Gene TGME49_240210-t26_1-p1 at 0x7fa1e45aaba8>}),no
PItf,frozenset({<Gene TGME49_240210-t26_1-p1 at 0x7fa1e45aaba8>}),no
POATh,frozenset({<Gene TGME49_248600-t26_1-p1 at 0x7fa1e457bfd0>}),no
PPA_1pp,frozenset({<Gene TGME49_248670-t26_1-p1 at 0x7fa1e4593ac8>}),no
PPBNGD,frozenset({<Gene TGME49_271420-t26_1-p1 at 0x7fa1e45382e8>}),no
PPBNGS_1,frozenset({<Gene TGME49_253900-t26_1-p1 at 0x7fa1e4587be0>}),no
PPMh,frozenset({<Gene TGME49_285980-t26_1-p1 at 0x7fa1e459b8d0>}),no
PS120abcpp,frozenset({<Gene TGME49_269000-t26_1-p1 at 0x7fa1e4587b70>}),no
PS140abcpp,frozenset({<Gene TGME49_269000-t26_1-p1 at 0x7fa1e4587b70>}),no
PS141abcpp,frozenset({<Gene TGME49_269000-t26_1-p1 at 0x7fa1e4587b70>}),no
PS160abcpp,frozenset({<Gene TGME49_269000-t26_1-p1 at 0x7fa1e4587b70>}),no
PS161abcpp,frozenset({<Gene TGME49_269000-t26_1-p1 at 0x7fa1e4587b70>}),no
PS180abcpp,frozenset({<Gene TGME49_269000-t26_1-p1 at 0x7fa1e4587b70>}),no
PS181abcpp,frozenset({<Gene TGME49_269000-t26_1-p1 at 0x7fa1e4587b70>}),no
PSAT,frozenset({<Gene TGME49_218780-t26_1-p1 at 0x7fa1e4587cc0>}),no
PTRCabcpp,frozenset({<Gene TGME49_316320-t26_1-p1 at 0x7fa1e4587278>}),no
PYKf,frozenset({<Gene TGME49_256760-t26_1-p1 at 0x7fa1e4587f98>}),no
PYRShi,frozenset({<Gene TGME49_215070-t26_1-p1 at 0x7fa1e459b278>}),no
RETINOLACACT,"frozenset({<Gene TGME49_226370-t26_1-p1 at 0x7fa1e459b630>, <Gene TGME49_275590-t26_1-p1 at 0x7fa1e459b668>})",yes
RGH,frozenset({<Gene TGME49_254880-t26_1-p1 at 0x7fa1e459b3c8>}),no
RHODOPSINI,frozenset({<Gene TGME49_254370-t26_1-p1 at 0x7fa1e459bcc0>}),no
RHODOPSINRT,frozenset({<Gene TGME49_254370-t26_1-p1 at 0x7fa1e459bcc0>}),no
RNDR1n,"frozenset({<Gene TGME49_207060-t26_1-p1 at 0x7fa1e458d518>, <Gene TGME49_294640-t26_1-p1 at 0x7fa1e458d128>, <Gene TGME49_293870-t26_1-p1 at 0x7fa1e458d4e0>})",yes
RNDR2n,"frozenset({<Gene TGME49_207060-t26_1-p1 at 0x7fa1e458d518>, <Gene TGME49_294640-t26_1-p1 at 0x7fa1e458d128>, <Gene TGME49_293870-t26_1-p1 at 0x7fa1e458d4e0>})",yes
RNDR3n,"frozenset({<Gene TGME49_207060-t26_1-p1 at 0x7fa1e458d518>, <Gene TGME49_294640-t26_1-p1 at 0x7fa1e458d128>, <Gene TGME49_293870-t26_1-p1 at 0x7fa1e458d4e0>})",yes
RNDR4n,"frozenset({<Gene TGME49_207060-t26_1-p1 at 0x7fa1e458d518>, <Gene TGME49_294640-t26_1-p1 at 0x7fa1e458d128>, <Gene TGME49_293870-t26_1-p1 at 0x7fa1e458d4e0>})",yes
RPEh,frozenset({<Gene TGME49_247670-t26_1-p1 at 0x7fa1e45400b8>}),no
RPIh,frozenset({<Gene TGME49_239310-t26_1-p1 at 0x7fa1e4587e80>}),no
SALCHS4abcpp,"frozenset({<Gene TGME49_260310-t26_1-p1 at 0x7fa1e4587b00>, <Gene TGME49_239020-t26_1-p1 at 0x7fa1e4587b38>})",yes
SBP_1,frozenset({<Gene TGME49_235700-t26_1-p1 at 0x7fa1e4580748>}),no
SECYSTL,frozenset({<Gene TGME49_251690-t26_1-p1 at 0x7fa1e45aa2b0>}),no
SELtpp,"frozenset({<Gene TGME49_244270-t26_1-p1 at 0x7fa1e458d048>, <Gene TGME49_316320-t26_1-p1 at 0x7fa1e4587278>, <Gene TGME49_289350-t26_1-p1 at 0x7fa1e4593978>})",yes
SERTRS2,"frozenset({<Gene TGME49_251690-t26_1-p1 at 0x7fa1e45aa2b0>, <Gene TGME49_271625-t26_1-p1 at 0x7fa1e45aa2e8>})",yes
SHSL1h,frozenset({<Gene TGME49_312930-t26_1-p1 at 0x7fa1e459b198>}),no
SHSL2h,frozenset({<Gene TGME49_312930-t26_1-p1 at 0x7fa1e459b198>}),no
SHSL4h,frozenset({<Gene TGME49_312930-t26_1-p1 at 0x7fa1e459b198>}),no
SLNTtpp,"frozenset({<Gene TGME49_244270-t26_1-p1 at 0x7fa1e458d048>, <Gene TGME49_316320-t26_1-p1 at 0x7fa1e4587278>, <Gene TGME49_289350-t26_1-p1 at 0x7fa1e4593978>})",yes
SO3abcpp,frozenset({<Gene TGME49_244270-t26_1-p1 at 0x7fa1e458d048>}),no
SQDGW3DS1839Z12Z15Z160,frozenset({<Gene TGME49_215070-t26_1-p1 at 0x7fa1e459b278>}),no
SQDGW6DS1829Z12Z160,frozenset({<Gene TGME49_215070-t26_1-p1 at 0x7fa1e459b278>}),no
SQLErx,frozenset({<Gene TGME49_262910-t26_1-p1 at 0x7fa1e459b9b0>}),no
STARCH300DEGR2A,"frozenset({<Gene TGME49_283490-t26_1-p1 at 0x7fa1e459beb8>, <Gene TGME49_310670-t26_1-p1 at 0x7fa1e45807f0>})",yes
STARCH300DEGR2B,"frozenset({<Gene TGME49_283490-t26_1-p1 at 0x7fa1e459beb8>, <Gene TGME49_310670-t26_1-p1 at 0x7fa1e45807f0>})",yes
STARCH300DEGRA,"frozenset({<Gene TGME49_283490-t26_1-p1 at 0x7fa1e459beb8>, <Gene TGME49_310670-t26_1-p1 at 0x7fa1e45807f0>})",yes
STARCH300DEGRB,"frozenset({<Gene TGME49_283490-t26_1-p1 at 0x7fa1e459beb8>, <Gene TGME49_310670-t26_1-p1 at 0x7fa1e45807f0>})",yes
STARCH300S,frozenset({<Gene TGME49_209960-t26_1-p1 at 0x7fa1e45b19e8>}),no
SUCHMSSELCYSLh,frozenset({<Gene TGME49_312930-t26_1-p1 at 0x7fa1e459b198>}),no
SULabcpp,"frozenset({<Gene TGME49_244270-t26_1-p1 at 0x7fa1e458d048>, <Gene TGME49_316320-t26_1-p1 at 0x7fa1e4587278>, <Gene TGME49_289350-t26_1-p1 at 0x7fa1e4593978>})",yes
SYGH,frozenset({<Gene TGME49_254880-t26_1-p1 at 0x7fa1e459b3c8>}),no
TAURabcpp,frozenset({<Gene TGME49_247540-t26_1-p1 at 0x7fa1e4580160>}),no
TCHOLAabcv,frozenset({<Gene TGME49_320460-t26_1-p1 at 0x7fa1e45934e0>}),no
TDSRh,"frozenset({<Gene TGME49_249270-t26_1-p1 at 0x7fa1e459bc18>, <Gene TGME49_270120-t26_1-p1 at 0x7fa1e458d3c8>, <Gene TGME49_309730-t26_1-p1 at 0x7fa1e458d748>, <Gene TGME49_293870-t26_1-p1 at 0x7fa1e458d4e0>})",yes
THD2pp,"frozenset({<Gene TGME49_318650-t26_1-p1 at 0x7fa1e4538748>, <Gene TGME49_301210-t26_1-p1 at 0x7fa1e4538668>})",yes
THIORDXni,frozenset({<Gene TGME49_293870-t26_1-p1 at 0x7fa1e458d4e0>}),no
THIORDXp,frozenset({<Gene TGME49_293870-t26_1-p1 at 0x7fa1e458d4e0>}),no
TKT1h,frozenset({<Gene TGME49_318310-t26_1-p1 at 0x7fa1e45aa5c0>}),no
TKT2h,frozenset({<Gene TGME49_318310-t26_1-p1 at 0x7fa1e45aa5c0>}),no
TPIh,frozenset({<Gene TGME49_225930-t26_1-p1 at 0x7fa1e458d2e8>}),no
TRETINOLPMTACT,"frozenset({<Gene TGME49_226370-t26_1-p1 at 0x7fa1e459b630>, <Gene TGME49_275590-t26_1-p1 at 0x7fa1e459b668>})",yes
TSULabcpp,"frozenset({<Gene TGME49_244270-t26_1-p1 at 0x7fa1e458d048>, <Gene TGME49_316320-t26_1-p1 at 0x7fa1e4587278>, <Gene TGME49_289350-t26_1-p1 at 0x7fa1e4593978>})",yes
TSULth,frozenset({<Gene TGME49_316320-t26_1-p1 at 0x7fa1e4587278>}),no
TUNGSabcpp,frozenset({<Gene TGME49_244270-t26_1-p1 at 0x7fa1e458d048>}),no
TYRTAh,frozenset({<Gene TGME49_248600-t26_1-p1 at 0x7fa1e457bfd0>}),no
TYRTAip,frozenset({<Gene TGME49_248600-t26_1-p1 at 0x7fa1e457bfd0>}),no
TYRt7,frozenset({<Gene TGME49_227570-t26_1-p1 at 0x7fa1e4593588>}),no
UDPGALth,frozenset({<Gene TGME49_254580-t26_1-p1 at 0x7fa1e45b1390>}),no
UDPGth,frozenset({<Gene TGME49_254580-t26_1-p1 at 0x7fa1e45b1390>}),no
UG6PGTn,frozenset({<Gene TGME49_297720-t26_1-p1 at 0x7fa1e45aa7b8>}),no
UMPKn,frozenset({<Gene TGME49_257740-t26_1-p1 at 0x7fa1e45aa278>}),no
URIDK2rn,frozenset({<Gene TGME49_257740-t26_1-p1 at 0x7fa1e45aa278>}),no
VALTLh,"frozenset({<Gene TGME49_207640-t26_1-p1 at 0x7fa1e458d588>, <Gene TGME49_253290-t26_1-p1 at 0x7fa1e458d550>})",yes
XYLt2pp,"frozenset({<Gene TGME49_201260-t26_1-p1 at 0x7fa1e458dd68>, <Gene TGME49_272500-t26_1-p1 at 0x7fa1e4593b70>})",yes
ZHY,frozenset({<Gene TGME49_218560-t26_1-p1 at 0x7fa1e45a3080>}),no
ZN2t3pp,frozenset({<Gene TGME49_251630-t26_1-p1 at 0x7fa1e4580208>}),no
ZNabcpp,"frozenset({<Gene TGME49_314330-t26_1-p1 at 0x7fa1e458d390>, <Gene TGME49_318710-t26_1-p1 at 0x7fa1e458d630>})",no
