,genes,gene_assoc_w_other_rxns?
NAt3pp,"frozenset({<Gene TGGT1_259200A-t26_1-p1 at 0x7fe8980bdeb8>, <Gene TGGT1_299060-t26_1-p1 at 0x7fe8980c40f0>})",no
NI2t3pp,frozenset({<Gene TGGT1_251630-t26_1-p1 at 0x7fe898099198>}),no
NI2uabcpp,"frozenset({<Gene TGGT1_284598-t26_1-p1 at 0x7fe898053630>, <Gene TGGT1_284602-t26_1-p1 at 0x7fe8980cb048>, <Gene TGGT1_252640-t26_1-p1 at 0x7fe898053668>, <Gene TGGT1_312100-t26_1-p1 at 0x7fe8980536a0>, <Gene TGGT1_289350-t26_1-p1 at 0x7fe8980ad9e8>, <Gene TGGT1_230420-t26_1-p1 at 0x7fe8980cb0f0>})",yes
NO2R,frozenset({<Gene TGGT1_215070-t26_1-p1 at 0x7fe8980b6278>}),no
NO2t2rpp,frozenset({<Gene TGGT1_209800-t26_1-p1 at 0x7fe8980bddd8>}),no
NO3abcpp,frozenset({<Gene TGGT1_289350-t26_1-p1 at 0x7fe8980ad9e8>}),no
O16A4COLIPAabctex,frozenset({<Gene TGGT1_315560-t26_1-p1 at 0x7fe8980991d0>}),no
OAGMIG,frozenset({<Gene TGGT1_254880-t26_1-p1 at 0x7fe8980b63c8>}),no
OHPHM6n,frozenset({<Gene TGGT1_248200-t26_1-p1 at 0x7fe89805bc50>}),no
OXOADLR,frozenset({<Gene TGGT1_219550-t26_1-p1 at 0x7fe8980a7978>}),no
PA120abcpp,"frozenset({<Gene TGGT1_273360-t26_1-p1 at 0x7fe8980a1b00>, <Gene TGGT1_260310-t26_1-p1 at 0x7fe8980a1b38>, <Gene TGGT1_239020-t26_1-p1 at 0x7fe8980a1b70>, <Gene TGGT1_263740-t26_1-p1 at 0x7fe8980a1a90>, <Gene TGGT1_269000-t26_1-p1 at 0x7fe8980a1ac8>})",yes
PA140abcpp,"frozenset({<Gene TGGT1_273360-t26_1-p1 at 0x7fe8980a1b00>, <Gene TGGT1_260310-t26_1-p1 at 0x7fe8980a1b38>, <Gene TGGT1_239020-t26_1-p1 at 0x7fe8980a1b70>, <Gene TGGT1_263740-t26_1-p1 at 0x7fe8980a1a90>, <Gene TGGT1_269000-t26_1-p1 at 0x7fe8980a1ac8>})",yes
PA141abcpp,"frozenset({<Gene TGGT1_273360-t26_1-p1 at 0x7fe8980a1b00>, <Gene TGGT1_260310-t26_1-p1 at 0x7fe8980a1b38>, <Gene TGGT1_239020-t26_1-p1 at 0x7fe8980a1b70>, <Gene TGGT1_263740-t26_1-p1 at 0x7fe8980a1a90>, <Gene TGGT1_269000-t26_1-p1 at 0x7fe8980a1ac8>})",yes
PA160abcpp,"frozenset({<Gene TGGT1_273360-t26_1-p1 at 0x7fe8980a1b00>, <Gene TGGT1_260310-t26_1-p1 at 0x7fe8980a1b38>, <Gene TGGT1_239020-t26_1-p1 at 0x7fe8980a1b70>, <Gene TGGT1_263740-t26_1-p1 at 0x7fe8980a1a90>, <Gene TGGT1_269000-t26_1-p1 at 0x7fe8980a1ac8>})",yes
PA161abcpp,"frozenset({<Gene TGGT1_273360-t26_1-p1 at 0x7fe8980a1b00>, <Gene TGGT1_260310-t26_1-p1 at 0x7fe8980a1b38>, <Gene TGGT1_239020-t26_1-p1 at 0x7fe8980a1b70>, <Gene TGGT1_263740-t26_1-p1 at 0x7fe8980a1a90>, <Gene TGGT1_269000-t26_1-p1 at 0x7fe8980a1ac8>})",yes
PA180abcpp,"frozenset({<Gene TGGT1_273360-t26_1-p1 at 0x7fe8980a1b00>, <Gene TGGT1_260310-t26_1-p1 at 0x7fe8980a1b38>, <Gene TGGT1_239020-t26_1-p1 at 0x7fe8980a1b70>, <Gene TGGT1_263740-t26_1-p1 at 0x7fe8980a1a90>, <Gene TGGT1_269000-t26_1-p1 at 0x7fe8980a1ac8>})",yes
PA181abcpp,"frozenset({<Gene TGGT1_273360-t26_1-p1 at 0x7fe8980a1b00>, <Gene TGGT1_260310-t26_1-p1 at 0x7fe8980a1b38>, <Gene TGGT1_239020-t26_1-p1 at 0x7fe8980a1b70>, <Gene TGGT1_263740-t26_1-p1 at 0x7fe8980a1a90>, <Gene TGGT1_269000-t26_1-p1 at 0x7fe8980a1ac8>})",yes
PCHLD450OR,frozenset({<Gene TGGT1_260460-t26_1-p1 at 0x7fe8980b6ba8>}),no
PCHLD646OR,frozenset({<Gene TGGT1_260460-t26_1-p1 at 0x7fe8980b6ba8>}),no
PDHam1hi,"frozenset({<Gene TGGT1_245670-t26_1-p1 at 0x7fe8980ada20>, <Gene TGGT1_272290-t26_1-p1 at 0x7fe8980ada58>})",yes
PDHam2hi,"frozenset({<Gene TGGT1_245670-t26_1-p1 at 0x7fe8980ada20>, <Gene TGGT1_272290-t26_1-p1 at 0x7fe8980ada58>})",yes
PDHe2hr,frozenset({<Gene TGGT1_206610-t26_1-p1 at 0x7fe8980cb4a8>}),no
PDHe3hr,frozenset({<Gene TGGT1_305980-t26_1-p1 at 0x7fe8980a15f8>}),no
PE120abcpp,"frozenset({<Gene TGGT1_273360-t26_1-p1 at 0x7fe8980a1b00>, <Gene TGGT1_260310-t26_1-p1 at 0x7fe8980a1b38>, <Gene TGGT1_239020-t26_1-p1 at 0x7fe8980a1b70>, <Gene TGGT1_263740-t26_1-p1 at 0x7fe8980a1a90>, <Gene TGGT1_269000-t26_1-p1 at 0x7fe8980a1ac8>, <Gene TGGT1_209190-t26_1-p1 at 0x7fe8980a1cc0>})",yes
PE140abcpp,"frozenset({<Gene TGGT1_273360-t26_1-p1 at 0x7fe8980a1b00>, <Gene TGGT1_260310-t26_1-p1 at 0x7fe8980a1b38>, <Gene TGGT1_239020-t26_1-p1 at 0x7fe8980a1b70>, <Gene TGGT1_263740-t26_1-p1 at 0x7fe8980a1a90>, <Gene TGGT1_269000-t26_1-p1 at 0x7fe8980a1ac8>})",yes
PE141abcpp,"frozenset({<Gene TGGT1_273360-t26_1-p1 at 0x7fe8980a1b00>, <Gene TGGT1_260310-t26_1-p1 at 0x7fe8980a1b38>, <Gene TGGT1_239020-t26_1-p1 at 0x7fe8980a1b70>, <Gene TGGT1_263740-t26_1-p1 at 0x7fe8980a1a90>, <Gene TGGT1_269000-t26_1-p1 at 0x7fe8980a1ac8>})",yes
PE160abcpp,"frozenset({<Gene TGGT1_273360-t26_1-p1 at 0x7fe8980a1b00>, <Gene TGGT1_260310-t26_1-p1 at 0x7fe8980a1b38>, <Gene TGGT1_239020-t26_1-p1 at 0x7fe8980a1b70>, <Gene TGGT1_263740-t26_1-p1 at 0x7fe8980a1a90>, <Gene TGGT1_269000-t26_1-p1 at 0x7fe8980a1ac8>, <Gene TGGT1_209190-t26_1-p1 at 0x7fe8980a1cc0>})",yes
PE161abcpp,"frozenset({<Gene TGGT1_273360-t26_1-p1 at 0x7fe8980a1b00>, <Gene TGGT1_260310-t26_1-p1 at 0x7fe8980a1b38>, <Gene TGGT1_239020-t26_1-p1 at 0x7fe8980a1b70>, <Gene TGGT1_263740-t26_1-p1 at 0x7fe8980a1a90>, <Gene TGGT1_269000-t26_1-p1 at 0x7fe8980a1ac8>, <Gene TGGT1_209190-t26_1-p1 at 0x7fe8980a1cc0>})",yes
PE180abcpp,"frozenset({<Gene TGGT1_273360-t26_1-p1 at 0x7fe8980a1b00>, <Gene TGGT1_260310-t26_1-p1 at 0x7fe8980a1b38>, <Gene TGGT1_239020-t26_1-p1 at 0x7fe8980a1b70>, <Gene TGGT1_263740-t26_1-p1 at 0x7fe8980a1a90>, <Gene TGGT1_269000-t26_1-p1 at 0x7fe8980a1ac8>, <Gene TGGT1_209190-t26_1-p1 at 0x7fe8980a1cc0>})",yes
PE181abcpp,"frozenset({<Gene TGGT1_273360-t26_1-p1 at 0x7fe8980a1b00>, <Gene TGGT1_260310-t26_1-p1 at 0x7fe8980a1b38>, <Gene TGGT1_239020-t26_1-p1 at 0x7fe8980a1b70>, <Gene TGGT1_263740-t26_1-p1 at 0x7fe8980a1a90>, <Gene TGGT1_269000-t26_1-p1 at 0x7fe8980a1ac8>, <Gene TGGT1_209190-t26_1-p1 at 0x7fe8980a1cc0>})",yes
PEPPIth,"frozenset({<Gene TGGT1_232690-t26_1-p1 at 0x7fe8980b6128>, <Gene TGGT1_261070-t26_1-p1 at 0x7fe8980b60f0>})",no
PG120abcpp,"frozenset({<Gene TGGT1_273360-t26_1-p1 at 0x7fe8980a1b00>, <Gene TGGT1_260310-t26_1-p1 at 0x7fe8980a1b38>, <Gene TGGT1_239020-t26_1-p1 at 0x7fe8980a1b70>, <Gene TGGT1_263740-t26_1-p1 at 0x7fe8980a1a90>, <Gene TGGT1_269000-t26_1-p1 at 0x7fe8980a1ac8>})",yes
PG140abcpp,"frozenset({<Gene TGGT1_273360-t26_1-p1 at 0x7fe8980a1b00>, <Gene TGGT1_260310-t26_1-p1 at 0x7fe8980a1b38>, <Gene TGGT1_239020-t26_1-p1 at 0x7fe8980a1b70>, <Gene TGGT1_263740-t26_1-p1 at 0x7fe8980a1a90>, <Gene TGGT1_269000-t26_1-p1 at 0x7fe8980a1ac8>})",yes
PG141abcpp,"frozenset({<Gene TGGT1_273360-t26_1-p1 at 0x7fe8980a1b00>, <Gene TGGT1_260310-t26_1-p1 at 0x7fe8980a1b38>, <Gene TGGT1_239020-t26_1-p1 at 0x7fe8980a1b70>, <Gene TGGT1_263740-t26_1-p1 at 0x7fe8980a1a90>, <Gene TGGT1_269000-t26_1-p1 at 0x7fe8980a1ac8>})",yes
PG160abcpp,"frozenset({<Gene TGGT1_273360-t26_1-p1 at 0x7fe8980a1b00>, <Gene TGGT1_260310-t26_1-p1 at 0x7fe8980a1b38>, <Gene TGGT1_239020-t26_1-p1 at 0x7fe8980a1b70>, <Gene TGGT1_263740-t26_1-p1 at 0x7fe8980a1a90>, <Gene TGGT1_269000-t26_1-p1 at 0x7fe8980a1ac8>})",yes
PG161abcpp,"frozenset({<Gene TGGT1_273360-t26_1-p1 at 0x7fe8980a1b00>, <Gene TGGT1_260310-t26_1-p1 at 0x7fe8980a1b38>, <Gene TGGT1_239020-t26_1-p1 at 0x7fe8980a1b70>, <Gene TGGT1_263740-t26_1-p1 at 0x7fe8980a1a90>, <Gene TGGT1_269000-t26_1-p1 at 0x7fe8980a1ac8>})",yes
PG180abcpp,"frozenset({<Gene TGGT1_273360-t26_1-p1 at 0x7fe8980a1b00>, <Gene TGGT1_260310-t26_1-p1 at 0x7fe8980a1b38>, <Gene TGGT1_239020-t26_1-p1 at 0x7fe8980a1b70>, <Gene TGGT1_263740-t26_1-p1 at 0x7fe8980a1a90>, <Gene TGGT1_269000-t26_1-p1 at 0x7fe8980a1ac8>})",yes
PG181abcpp,"frozenset({<Gene TGGT1_273360-t26_1-p1 at 0x7fe8980a1b00>, <Gene TGGT1_260310-t26_1-p1 at 0x7fe8980a1b38>, <Gene TGGT1_239020-t26_1-p1 at 0x7fe8980a1b70>, <Gene TGGT1_263740-t26_1-p1 at 0x7fe8980a1a90>, <Gene TGGT1_269000-t26_1-p1 at 0x7fe8980a1ac8>})",yes
PGD3TDS18111Z1613E,frozenset({<Gene TGGT1_215070-t26_1-p1 at 0x7fe8980b6278>}),no
PGD3TDS1819Z1613E,frozenset({<Gene TGGT1_215070-t26_1-p1 at 0x7fe8980b6278>}),no
PGD3TDS1829Z12Z1613E,frozenset({<Gene TGGT1_215070-t26_1-p1 at 0x7fe8980b6278>}),no
PGD3TDS1839Z12Z15Z1613E,frozenset({<Gene TGGT1_215070-t26_1-p1 at 0x7fe8980b6278>}),no
PGDHh,frozenset({<Gene TGGT1_307850-t26_1-p1 at 0x7fe8980cb860>}),no
PGIAh,frozenset({<Gene TGGT1_283780-t26_1-p1 at 0x7fe8980b6860>}),no
PGIBh,frozenset({<Gene TGGT1_283780-t26_1-p1 at 0x7fe8980b6860>}),no
PGKh,frozenset({<Gene TGGT1_222020-t26_1-p1 at 0x7fe8980a7278>}),no
PGLYCPh,frozenset({<Gene TGGT1_209870-t26_1-p1 at 0x7fe898099e80>}),no
PGLYCPx,frozenset({<Gene TGGT1_209870-t26_1-p1 at 0x7fe898099e80>}),no
PGLYDH,frozenset({<Gene TGGT1_239820-t26_1-p1 at 0x7fe8980a1a20>}),no
PGMTh,frozenset({<Gene TGGT1_285980A-t26_1-p1 at 0x7fe8980b68d0>}),no
PGP120abcpp,"frozenset({<Gene TGGT1_273360-t26_1-p1 at 0x7fe8980a1b00>, <Gene TGGT1_260310-t26_1-p1 at 0x7fe8980a1b38>, <Gene TGGT1_239020-t26_1-p1 at 0x7fe8980a1b70>, <Gene TGGT1_263740-t26_1-p1 at 0x7fe8980a1a90>, <Gene TGGT1_269000-t26_1-p1 at 0x7fe8980a1ac8>, <Gene TGGT1_209190-t26_1-p1 at 0x7fe8980a1cc0>})",yes
PGP140abcpp,"frozenset({<Gene TGGT1_273360-t26_1-p1 at 0x7fe8980a1b00>, <Gene TGGT1_260310-t26_1-p1 at 0x7fe8980a1b38>, <Gene TGGT1_239020-t26_1-p1 at 0x7fe8980a1b70>, <Gene TGGT1_263740-t26_1-p1 at 0x7fe8980a1a90>, <Gene TGGT1_269000-t26_1-p1 at 0x7fe8980a1ac8>})",yes
PGP141abcpp,"frozenset({<Gene TGGT1_273360-t26_1-p1 at 0x7fe8980a1b00>, <Gene TGGT1_260310-t26_1-p1 at 0x7fe8980a1b38>, <Gene TGGT1_239020-t26_1-p1 at 0x7fe8980a1b70>, <Gene TGGT1_263740-t26_1-p1 at 0x7fe8980a1a90>, <Gene TGGT1_269000-t26_1-p1 at 0x7fe8980a1ac8>})",yes
PGP160abcpp,"frozenset({<Gene TGGT1_273360-t26_1-p1 at 0x7fe8980a1b00>, <Gene TGGT1_260310-t26_1-p1 at 0x7fe8980a1b38>, <Gene TGGT1_239020-t26_1-p1 at 0x7fe8980a1b70>, <Gene TGGT1_263740-t26_1-p1 at 0x7fe8980a1a90>, <Gene TGGT1_269000-t26_1-p1 at 0x7fe8980a1ac8>, <Gene TGGT1_209190-t26_1-p1 at 0x7fe8980a1cc0>})",yes
PGP161abcpp,"frozenset({<Gene TGGT1_273360-t26_1-p1 at 0x7fe8980a1b00>, <Gene TGGT1_260310-t26_1-p1 at 0x7fe8980a1b38>, <Gene TGGT1_239020-t26_1-p1 at 0x7fe8980a1b70>, <Gene TGGT1_263740-t26_1-p1 at 0x7fe8980a1a90>, <Gene TGGT1_269000-t26_1-p1 at 0x7fe8980a1ac8>, <Gene TGGT1_209190-t26_1-p1 at 0x7fe8980a1cc0>})",yes
PGP180abcpp,"frozenset({<Gene TGGT1_273360-t26_1-p1 at 0x7fe8980a1b00>, <Gene TGGT1_260310-t26_1-p1 at 0x7fe8980a1b38>, <Gene TGGT1_239020-t26_1-p1 at 0x7fe8980a1b70>, <Gene TGGT1_263740-t26_1-p1 at 0x7fe8980a1a90>, <Gene TGGT1_269000-t26_1-p1 at 0x7fe8980a1ac8>, <Gene TGGT1_209190-t26_1-p1 at 0x7fe8980a1cc0>})",yes
PGP181abcpp,"frozenset({<Gene TGGT1_273360-t26_1-p1 at 0x7fe8980a1b00>, <Gene TGGT1_260310-t26_1-p1 at 0x7fe8980a1b38>, <Gene TGGT1_239020-t26_1-p1 at 0x7fe8980a1b70>, <Gene TGGT1_263740-t26_1-p1 at 0x7fe8980a1a90>, <Gene TGGT1_269000-t26_1-p1 at 0x7fe8980a1ac8>, <Gene TGGT1_209190-t26_1-p1 at 0x7fe8980a1cc0>})",yes
PGPS18111Z160h,frozenset({<Gene TGGT1_254540-t26_1-p1 at 0x7fe8980a18d0>}),no
PGPS1819Z160h,frozenset({<Gene TGGT1_254540-t26_1-p1 at 0x7fe8980a18d0>}),no
PGW3DS1839Z12Z15Z160,frozenset({<Gene TGGT1_215070-t26_1-p1 at 0x7fe8980b6278>}),no
PGW6DS1829Z12Z160,frozenset({<Gene TGGT1_215070-t26_1-p1 at 0x7fe8980b6278>}),no
PHEMEabcpp,frozenset({<Gene TGGT1_316100-t26_1-p1 at 0x7fe89805b780>}),no
PHOMSELCYSLh,frozenset({<Gene TGGT1_312930-t26_1-p1 at 0x7fe8980b61d0>}),no
PIN4Kn_SC,frozenset({<Gene TGGT1_296010-t26_1-p1 at 0x7fe8980ad358>}),no
PINA1th,frozenset({<Gene TGGT1_240210-t26_1-p1 at 0x7fe8980c4b00>}),no
PIt2p,frozenset({<Gene TGGT1_240210-t26_1-p1 at 0x7fe8980c4b00>}),no
PIt2rpp,frozenset({<Gene TGGT1_240210-t26_1-p1 at 0x7fe8980c4b00>}),no
PItf,frozenset({<Gene TGGT1_240210-t26_1-p1 at 0x7fe8980c4b00>}),no
POATh,frozenset({<Gene TGGT1_248600-t26_1-p1 at 0x7fe898094f60>}),no
PPA_1pp,frozenset({<Gene TGGT1_248670-t26_1-p1 at 0x7fe8980adb38>}),no
PPBNGD,frozenset({<Gene TGGT1_271420-t26_1-p1 at 0x7fe898053240>}),no
PPBNGS_1,frozenset({<Gene TGGT1_253900-t26_1-p1 at 0x7fe8980a1ba8>}),no
PPMh,frozenset({<Gene TGGT1_285980A-t26_1-p1 at 0x7fe8980b68d0>}),no
PS120abcpp,frozenset({<Gene TGGT1_269000-t26_1-p1 at 0x7fe8980a1ac8>}),no
PS140abcpp,frozenset({<Gene TGGT1_269000-t26_1-p1 at 0x7fe8980a1ac8>}),no
PS141abcpp,frozenset({<Gene TGGT1_269000-t26_1-p1 at 0x7fe8980a1ac8>}),no
PS160abcpp,frozenset({<Gene TGGT1_269000-t26_1-p1 at 0x7fe8980a1ac8>}),no
PS161abcpp,frozenset({<Gene TGGT1_269000-t26_1-p1 at 0x7fe8980a1ac8>}),no
PS180abcpp,frozenset({<Gene TGGT1_269000-t26_1-p1 at 0x7fe8980a1ac8>}),no
PS181abcpp,frozenset({<Gene TGGT1_269000-t26_1-p1 at 0x7fe8980a1ac8>}),no
PSAT,frozenset({<Gene TGGT1_218780-t26_1-p1 at 0x7fe8980a1c88>}),no
PTRCabcpp,"frozenset({<Gene TGGT1_244270-t26_1-p1 at 0x7fe8980a1e80>, <Gene TGGT1_316320-t26_1-p1 at 0x7fe8980a1240>})",yes
PYKf,frozenset({<Gene TGGT1_256760-t26_1-p1 at 0x7fe8980a1f60>}),no
PYRShi,frozenset({<Gene TGGT1_215070-t26_1-p1 at 0x7fe8980b6278>}),no
RETINOLACACT,"frozenset({<Gene TGGT1_226370-t26_1-p1 at 0x7fe8980b6630>, <Gene TGGT1_275600-t26_1-p1 at 0x7fe8980b6668>})",yes
RGH,frozenset({<Gene TGGT1_254880-t26_1-p1 at 0x7fe8980b63c8>}),no
RHODOPSINI,frozenset({<Gene TGGT1_254370-t26_1-p1 at 0x7fe8980b6cc0>}),no
RHODOPSINRT,frozenset({<Gene TGGT1_254370-t26_1-p1 at 0x7fe8980b6cc0>}),no
RNDR1n,"frozenset({<Gene TGGT1_207060-t26_1-p1 at 0x7fe8980a7518>, <Gene TGGT1_293870-t26_1-p1 at 0x7fe8980a74e0>, <Gene TGGT1_294640-t26_1-p1 at 0x7fe8980a7160>})",yes
RNDR2n,"frozenset({<Gene TGGT1_207060-t26_1-p1 at 0x7fe8980a7518>, <Gene TGGT1_293870-t26_1-p1 at 0x7fe8980a74e0>, <Gene TGGT1_294640-t26_1-p1 at 0x7fe8980a7160>})",yes
RNDR3n,"frozenset({<Gene TGGT1_207060-t26_1-p1 at 0x7fe8980a7518>, <Gene TGGT1_293870-t26_1-p1 at 0x7fe8980a74e0>, <Gene TGGT1_294640-t26_1-p1 at 0x7fe8980a7160>})",yes
RNDR4n,"frozenset({<Gene TGGT1_207060-t26_1-p1 at 0x7fe8980a7518>, <Gene TGGT1_293870-t26_1-p1 at 0x7fe8980a74e0>, <Gene TGGT1_294640-t26_1-p1 at 0x7fe8980a7160>})",yes
RPEh,frozenset({<Gene TGGT1_247670-t26_1-p1 at 0x7fe89805b048>}),no
RPIh,frozenset({<Gene TGGT1_239310-t26_1-p1 at 0x7fe8980a1e48>}),no
SALCHS4abcpp,"frozenset({<Gene TGGT1_260310-t26_1-p1 at 0x7fe8980a1b38>, <Gene TGGT1_239020-t26_1-p1 at 0x7fe8980a1b70>})",yes
SBP_1,frozenset({<Gene TGGT1_235700-t26_1-p1 at 0x7fe898099748>}),no
SECYSTL,frozenset({<Gene TGGT1_251690-t26_1-p1 at 0x7fe8980c4240>}),no
SELtpp,"frozenset({<Gene TGGT1_244270-t26_1-p1 at 0x7fe8980a1e80>, <Gene TGGT1_316320-t26_1-p1 at 0x7fe8980a1240>, <Gene TGGT1_289350-t26_1-p1 at 0x7fe8980ad9e8>})",yes
SERTRS2,"frozenset({<Gene TGGT1_251690-t26_1-p1 at 0x7fe8980c4240>, <Gene TGGT1_271625B-t26_1-p1 at 0x7fe8980c41d0>})",yes
SHSL1h,frozenset({<Gene TGGT1_312930-t26_1-p1 at 0x7fe8980b61d0>}),no
SHSL2h,frozenset({<Gene TGGT1_312930-t26_1-p1 at 0x7fe8980b61d0>}),no
SHSL4h,frozenset({<Gene TGGT1_312930-t26_1-p1 at 0x7fe8980b61d0>}),no
SLNTtpp,"frozenset({<Gene TGGT1_244270-t26_1-p1 at 0x7fe8980a1e80>, <Gene TGGT1_316320-t26_1-p1 at 0x7fe8980a1240>, <Gene TGGT1_289350-t26_1-p1 at 0x7fe8980ad9e8>})",yes
SO3abcpp,frozenset({<Gene TGGT1_244270-t26_1-p1 at 0x7fe8980a1e80>}),no
SPMDabcpp,frozenset({<Gene TGGT1_244270-t26_1-p1 at 0x7fe8980a1e80>}),no
SQDGW3DS1839Z12Z15Z160,frozenset({<Gene TGGT1_215070-t26_1-p1 at 0x7fe8980b6278>}),no
SQDGW6DS1829Z12Z160,frozenset({<Gene TGGT1_215070-t26_1-p1 at 0x7fe8980b6278>}),no
SQLEr,frozenset({<Gene TGGT1_249320-t26_1-p1 at 0x7fe8980ad160>}),no
SQLErx,frozenset({<Gene TGGT1_262910-t26_1-p1 at 0x7fe8980b69e8>}),no
STARCH300DEGR2A,"frozenset({<Gene TGGT1_310670-t26_1-p1 at 0x7fe8980997b8>, <Gene TGGT1_283490-t26_1-p1 at 0x7fe8980b6ef0>})",yes
STARCH300DEGR2B,"frozenset({<Gene TGGT1_310670-t26_1-p1 at 0x7fe8980997b8>, <Gene TGGT1_283490-t26_1-p1 at 0x7fe8980b6ef0>})",yes
STARCH300DEGRA,"frozenset({<Gene TGGT1_310670-t26_1-p1 at 0x7fe8980997b8>, <Gene TGGT1_283490-t26_1-p1 at 0x7fe8980b6ef0>})",yes
STARCH300DEGRB,"frozenset({<Gene TGGT1_310670-t26_1-p1 at 0x7fe8980997b8>, <Gene TGGT1_283490-t26_1-p1 at 0x7fe8980b6ef0>})",yes
STARCH300S,frozenset({<Gene TGGT1_209960-t26_1-p1 at 0x7fe8980cb940>}),no
SUCHMSSELCYSLh,frozenset({<Gene TGGT1_312930-t26_1-p1 at 0x7fe8980b61d0>}),no
SULabcpp,"frozenset({<Gene TGGT1_244270-t26_1-p1 at 0x7fe8980a1e80>, <Gene TGGT1_316320-t26_1-p1 at 0x7fe8980a1240>, <Gene TGGT1_289350-t26_1-p1 at 0x7fe8980ad9e8>})",yes
SYGH,frozenset({<Gene TGGT1_254880-t26_1-p1 at 0x7fe8980b63c8>}),no
TAURabcpp,frozenset({<Gene TGGT1_247540-t26_1-p1 at 0x7fe8980990f0>}),no
TCHOLAabcv,frozenset({<Gene TGGT1_320460-t26_1-p1 at 0x7fe8980ad4e0>}),no
TDSRh,"frozenset({<Gene TGGT1_249270-t26_1-p1 at 0x7fe8980b6c18>, <Gene TGGT1_270120-t26_1-p1 at 0x7fe8980a74a8>, <Gene TGGT1_309730-t26_1-p1 at 0x7fe8980a7748>, <Gene TGGT1_293870-t26_1-p1 at 0x7fe8980a74e0>})",yes
THD2pp,"frozenset({<Gene TGGT1_318650-t26_1-p1 at 0x7fe8980535c0>, <Gene TGGT1_301210-t26_1-p1 at 0x7fe8980535f8>})",yes
THIORDXni,frozenset({<Gene TGGT1_293870-t26_1-p1 at 0x7fe8980a74e0>}),no
THIORDXp,frozenset({<Gene TGGT1_293870-t26_1-p1 at 0x7fe8980a74e0>}),no
TKT1h,frozenset({<Gene TGGT1_318310-t26_1-p1 at 0x7fe8980c44a8>}),no
TKT2h,frozenset({<Gene TGGT1_318310-t26_1-p1 at 0x7fe8980c44a8>}),no
TPIh,frozenset({<Gene TGGT1_225930-t26_1-p1 at 0x7fe8980a72b0>}),no
TRETINOLPMTACT,"frozenset({<Gene TGGT1_226370-t26_1-p1 at 0x7fe8980b6630>, <Gene TGGT1_275600-t26_1-p1 at 0x7fe8980b6668>})",yes
TSULabcpp,"frozenset({<Gene TGGT1_244270-t26_1-p1 at 0x7fe8980a1e80>, <Gene TGGT1_316320-t26_1-p1 at 0x7fe8980a1240>, <Gene TGGT1_289350-t26_1-p1 at 0x7fe8980ad9e8>})",yes
TSULth,frozenset({<Gene TGGT1_316320-t26_1-p1 at 0x7fe8980a1240>}),no
TUNGSabcpp,frozenset({<Gene TGGT1_244270-t26_1-p1 at 0x7fe8980a1e80>}),no
TYRTAh,frozenset({<Gene TGGT1_248600-t26_1-p1 at 0x7fe898094f60>}),no
TYRTAip,frozenset({<Gene TGGT1_248600-t26_1-p1 at 0x7fe898094f60>}),no
TYRt7,frozenset({<Gene TGGT1_227570-t26_1-p1 at 0x7fe8980ad5f8>}),no
UDPGALth,frozenset({<Gene TGGT1_254580-t26_1-p1 at 0x7fe8980cb2e8>}),no
UDPGth,frozenset({<Gene TGGT1_254580-t26_1-p1 at 0x7fe8980cb2e8>}),no
UG6PGTn,frozenset({<Gene TGGT1_297720-t26_1-p1 at 0x7fe8980c4630>}),no
UMPKn,frozenset({<Gene TGGT1_257740-t26_1-p1 at 0x7fe8980c4198>}),no
URIDK2rn,frozenset({<Gene TGGT1_257740-t26_1-p1 at 0x7fe8980c4198>}),no
VALTLh,"frozenset({<Gene TGGT1_207640-t26_1-p1 at 0x7fe8980a7630>, <Gene TGGT1_253290-t26_1-p1 at 0x7fe8980a75f8>})",yes
XYLt2pp,"frozenset({<Gene TGGT1_201260-t26_1-p1 at 0x7fe8980a7d30>, <Gene TGGT1_272500-t26_1-p1 at 0x7fe8980adcc0>})",yes
ZHY,frozenset({<Gene TGGT1_218560-t26_1-p1 at 0x7fe8980bd080>}),no
ZN2t3pp,frozenset({<Gene TGGT1_251630-t26_1-p1 at 0x7fe898099198>}),no
ZNabcpp,"frozenset({<Gene TGGT1_318710-t26_1-p1 at 0x7fe8980a75c0>, <Gene TGGT1_314330-t26_1-p1 at 0x7fe8980a76d8>})",no
